company_names,cars_names,engines,cc_battery_capacity,horsepower,total_speed,cars_prices,fuel_types,seats,torque,engine_cc,battery_kwh,has_battery,has_engine,vehicle_type,acceleration_0_100
Bugatti,Divo,8.0L Quad-Turbo W16,7993 cc,1500.0,380.0,5800000.0,Petrol,2,1600.0,7993.0,0.0,0,1,ICE,2.4
Bugatti,Centodieci,8.0L Quad-Turbo W16,7993 cc,1600.0,380.0,9000000.0,Petrol,2,1600.0,7993.0,0.0,0,1,ICE,2.4
Bugatti,La Voiture Noire,8.0L Quad-Turbo W16,7993 cc,1500.0,420.0,18000000.0,Petrol,2,1600.0,7993.0,0.0,0,1,ICE,2.5
Bugatti,Bolide,8.0L Quad-Turbo W16,7993 cc,1850.0,500.0,4500000.0,Petrol,2,1600.0,7993.0,0.0,0,1,ICE,2.2
Bugatti,Mistral,8.0L Quad-Turbo W16,7993 cc,1600.0,420.0,5000000.0,Petrol,2,1600.0,7993.0,0.0,0,1,ICE,2.4
Volvo,Volvo FH,13.0L I6 Turbo Diesel,13000 cc,540.0,120.0,120000.0,Diesel,2,2600.0,13000.0,0.0,0,1,ICE,15.0
Volvo,Volvo FH16,16.1L I6 Turbo Diesel,16100 cc,750.0,120.0,160000.0,Diesel,2,3500.0,16100.0,0.0,0,1,ICE,14.5
Volvo,Volvo FM,12.8L I6 Turbo Diesel,12800 cc,460.0,110.0,100000.0,Diesel,2,2200.0,12800.0,0.0,0,1,ICE,16.0
Volvo,Volvo FMX,13.0L I6 Turbo Diesel,13000 cc,500.0,110.0,110000.0,Diesel,2,2500.0,13000.0,0.0,0,1,ICE,16.5
Volvo,Volvo VNL,12.8L I6 Turbo Diesel,12800 cc,500.0,120.0,125000.0,Diesel,2,2400.0,12800.0,0.0,0,1,ICE,15.0
Volvo,Volvo VNR,12.8L I6 Turbo Diesel,12800 cc,400.0,110.0,95000.0,Diesel,2,1800.0,12800.0,0.0,0,1,ICE,17.0
Volvo,Volvo VHD,12.8L I6 Turbo Diesel,12800 cc,500.0,100.0,120000.0,Diesel,2,2500.0,12800.0,0.0,0,1,ICE,18.0
Volvo,Volvo FE,7.7L I6 Turbo Diesel,7700 cc,280.0,90.0,85000.0,Diesel,2,1200.0,7700.0,0.0,0,1,ICE,20.0
Volvo,Volvo FL,5.1L I4 Turbo Diesel,5100 cc,180.0,80.0,75000.0,Diesel,2,800.0,5100.0,0.0,0,1,ICE,22.0
Jaguar Land Rover,Jaguar F-Type,V6 / V8 Petrol,2995 cc (V6),335.0,260.0,70000.0,Petrol,2,450.0,2995.0,0.0,0,1,ICE,5.1
Jaguar Land Rover,Jaguar XE,I4 Petrol,1999 cc (I4),250.0,250.0,45000.0,Petrol,5,365.0,1999.0,0.0,0,1,ICE,6.5
Jaguar Land Rover,Jaguar XF,I4 Petrol,1999 cc (I4),250.0,250.0,50000.0,Petrol,5,365.0,1999.0,0.0,0,1,ICE,6.5
Jaguar Land Rover,Jaguar XJ,V6 Petrol,2995 cc (V6),300.0,250.0,85000.0,Petrol,5,400.0,2995.0,0.0,0,1,ICE,6.0
Jaguar Land Rover,Jaguar E-PACE,I4 Petrol,1999 cc (I4),200.0,230.0,50000.0,Petrol,5,430.0,1999.0,0.0,0,1,ICE,7.0
Jaguar Land Rover,Jaguar I-PACE,Electric (Dual Motor),90 kWh (Battery),400.0,200.0,70000.0,Electric,5,696.0,0.0,0.0,0,0,Unknown,4.8
Jaguar Land Rover,Jaguar F-PACE,I4 Petrol / V6 Petrol,1999 cc (I4) / 2995 cc (V6),255.0,230.0,42500.0,Petrol,5,422.5,1999.0,0.0,0,1,ICE,7.2
Jaguar Land Rover,Jaguar X-TYPE,I4 Petrol,1998 cc (I4),160.0,215.0,40000.0,Petrol,5,215.0,1998.0,0.0,0,1,ICE,9.0
Jaguar Land Rover,Jaguar F-PACE R-Dynamic,I4 Petrol / V6 Petrol,1999 cc (I4) / 2995 cc (V6),340.0,250.0,65000.0,Petrol,5,480.0,1999.0,0.0,0,1,ICE,5.4
Jaguar Land Rover,Jaguar XE R-Dynamic,I4 Petrol,1999 cc (I4),340.0,250.0,60000.0,Petrol,5,450.0,1999.0,0.0,0,1,ICE,5.4
Jaguar Land Rover,Jaguar F-Type SVR,V8 Petrol,5000 cc (V8),575.0,320.0,120000.0,Petrol,2,700.0,5000.0,0.0,0,1,ICE,3.7
Jaguar Land Rover,Jaguar I-PACE Electric Performance,Electric (Dual Motor),90 kWh (Battery),400.0,200.0,85000.0,Electric,5,696.0,0.0,0.0,0,0,Unknown,4.5
Jaguar Land Rover,Jaguar F-PACE SVR,V8 Petrol,5000 cc (V8),550.0,283.0,85000.0,Petrol,5,700.0,5000.0,0.0,0,1,ICE,4.0
Jaguar Land Rover,Jaguar XE S,I4 Petrol,1999 cc (I4),340.0,250.0,55000.0,Petrol,5,450.0,1999.0,0.0,0,1,ICE,5.3
Jaguar Land Rover,Jaguar XF R-Dynamic,I4 Petrol / V6 Petrol,1999 cc (I4) / 2995 cc (V6),340.0,250.0,65000.0,Petrol,5,480.0,1999.0,0.0,0,1,ICE,5.4
Jaguar Land Rover,Jaguar XJ LWB (Long Wheelbase),V6 Petrol,2995 cc (V6),300.0,250.0,90000.0,Petrol,5,400.0,2995.0,0.0,0,1,ICE,6.0
Jaguar Land Rover,Jaguar F-Type Heritage Edition,V8 Petrol,5000 cc (V8),550.0,300.0,110000.0,Petrol,2,680.0,5000.0,0.0,0,1,ICE,3.9
Jaguar Land Rover,Jaguar E-PACE S,I4 Petrol,1999 cc (I4),200.0,230.0,50000.0,Petrol,5,430.0,1999.0,0.0,0,1,ICE,7.0
Jaguar Land Rover,Jaguar I-PACE HSE,Electric (Dual Motor),90 kWh (Battery),400.0,200.0,90000.0,Electric,5,696.0,0.0,0.0,0,0,Unknown,4.5
Jaguar Land Rover,Jaguar F-Type V8 R,V8 Petrol,5000 cc (V8),550.0,300.0,100000.0,Petrol,2,680.0,5000.0,0.0,0,1,ICE,3.9
Jaguar Land Rover,Jaguar F-Type R-Dynamic,I4 Petrol / V6 Petrol,1999 cc (I4) / 2995 cc (V6),300.0,250.0,70000.0,Petrol,2,400.0,1999.0,0.0,0,1,ICE,5.1
Jaguar Land Rover,Jaguar XE P300 R-Dynamic,I4 Petrol,1999 cc (I4),300.0,250.0,55000.0,Petrol,5,400.0,1999.0,0.0,0,1,ICE,5.5
Jaguar Land Rover,Jaguar XF Sportbrake,I4 Petrol / V6 Petrol,1999 cc (I4) / 2995 cc (V6),250.0,250.0,60000.0,Petrol,5,400.0,1999.0,0.0,0,1,ICE,6.5
Jaguar Land Rover,Jaguar I-PACE EV400 HSE,Electric (Dual Motor),90 kWh (Battery),400.0,200.0,85000.0,Electric,5,696.0,0.0,0.0,0,0,Unknown,4.5
Jaguar Land Rover,Jaguar F-PACE S 30t AWD,I4 Petrol,1999 cc (I4),247.0,225.0,60000.0,Petrol,5,365.0,1999.0,0.0,0,1,ICE,6.4
Jaguar Land Rover,Jaguar E-PACE R-Dynamic,I4 Petrol,1999 cc (I4),246.0,230.0,55000.0,Petrol,5,430.0,1999.0,0.0,0,1,ICE,6.8
Jaguar Land Rover,Jaguar XJ50,V6 Petrol,2995 cc (V6),300.0,250.0,80000.0,Petrol,5,400.0,2995.0,0.0,0,1,ICE,6.0
Jaguar Land Rover,Jaguar F-Type 75th Anniversary Edition,V8 Petrol,5000 cc (V8),550.0,300.0,100000.0,Petrol,2,680.0,5000.0,0.0,0,1,ICE,3.9
Jaguar Land Rover,Jaguar F-PACE S AWD,I4 Petrol / V6 Petrol,1999 cc (I4) / 2995 cc (V6),340.0,250.0,65000.0,Petrol,5,480.0,1999.0,0.0,0,1,ICE,5.4
Jaguar Land Rover,Jaguar XE SE,I4 Petrol,1999 cc (I4),250.0,240.0,50000.0,Petrol,5,365.0,1999.0,0.0,0,1,ICE,6.2
Jaguar Land Rover,Jaguar F-Type V6 S Convertible,V6 Petrol,2995 cc (V6),380.0,280.0,80000.0,Petrol,2,460.0,2995.0,0.0,0,1,ICE,4.8
Jaguar Land Rover,Jaguar XE R-Sport AWD,I4 Petrol / V6 Petrol,1999 cc (I4) / 2995 cc (V6),300.0,250.0,55000.0,Petrol,5,400.0,1999.0,0.0,0,1,ICE,5.5
Jaguar Land Rover,Jaguar XF Portfolio AWD,I4 Petrol / V6 Petrol,1999 cc (I4) / 2995 cc (V6),340.0,250.0,60000.0,Petrol,5,450.0,1999.0,0.0,0,1,ICE,5.4
Jaguar Land Rover,Jaguar F-Type Coupe R,V8 Petrol,5000 cc (V8),550.0,300.0,100000.0,Petrol,2,680.0,5000.0,0.0,0,1,ICE,3.9
Jaguar Land Rover,Jaguar I-PACE First Edition,Electric (Dual Motor),90 kWh (Battery),400.0,200.0,85000.0,Electric,5,696.0,0.0,0.0,0,0,Unknown,4.5
Jaguar Land Rover,Jaguar F-PACE Prestige AWD,I4 Petrol / V6 Petrol,1999 cc (I4) / 2995 cc (V6),340.0,250.0,65000.0,Petrol,5,480.0,1999.0,0.0,0,1,ICE,5.4
Jaguar Land Rover,Jaguar XJ Supercharged,V8 Petrol,5000 cc (V8),510.0,280.0,90000.0,Petrol,5,625.0,5000.0,0.0,0,1,ICE,4.2
Jaguar Land Rover,Jaguar F-Type P450 AWD,V8 Petrol,5000 cc (V8),450.0,290.0,90000.0,Petrol,2,600.0,5000.0,0.0,0,1,ICE,4.0
Jaguar Land Rover,Jaguar F-PACE P400e Plug-in Hybrid,I4 Petrol + Electric Motor,1999 cc (I4) + Electric,398.0,220.0,75000.0,Plug-in Hybrid,5,640.0,1999.0,0.0,0,1,ICE,5.1
Jaguar Land Rover,Jaguar F-Type P300 Coupe,I4 Petrol,1999 cc (I4),300.0,250.0,60000.0,Petrol,2,400.0,1999.0,0.0,0,1,ICE,5.5
Acura,NSX Type S,Twin-Turbo V6 Hybrid,"3,493 cc (V6)",600.0,307.0,157000.0,Hybrid,2,666.0,3493.0,0.0,0,1,ICE,2.9
Acura,TLX PMC Edition,V6,"3,500 cc (V6)",290.0,250.0,62000.0,Petrol,5,362.0,3500.0,0.0,0,1,ICE,5.7
Acura,MDX Advance,V6,"3,500 cc (V6)",290.0,190.0,60000.0,Petrol,7,362.0,3500.0,0.0,0,1,ICE,6.0
Acura,RDX Technology,I4 Turbocharged,"1,500 cc (I4)",272.0,210.0,45000.0,Petrol,5,400.0,1500.0,0.0,0,1,ICE,6.6
Acura,ILX Premium,I4,"2,400 cc (I4)",201.0,200.0,30000.0,Petrol,5,180.0,2400.0,0.0,0,1,ICE,6.6
Acura,TLX A-Spec,V6,"3,500 cc (V6)",290.0,250.0,50000.0,Petrol,5,362.0,3500.0,0.0,0,1,ICE,5.7
Acura,RDX SH-AWD,I4 Turbocharged,"1,500 cc (I4)",272.0,210.0,50000.0,Petrol,5,400.0,1500.0,0.0,0,1,ICE,6.6
Acura,MDX SH-AWD,V6,"3,500 cc (V6)",290.0,190.0,55000.0,Petrol,7,362.0,3500.0,0.0,0,1,ICE,6.0
Acura,RDX Platinum Elite,I4 Turbocharged,"1,500 cc (I4)",272.0,210.0,55000.0,Petrol,5,400.0,1500.0,0.0,0,1,ICE,6.6
Acura,TLX A-Spec Sedan,V6,"3,500 cc (V6)",290.0,250.0,50000.0,Petrol,5,362.0,3500.0,0.0,0,1,ICE,5.7
Acura,TLX 2.4L,Inline-4,"2,400 cc",206.0,210.0,35000.0,Petrol,5,247.0,2400.0,0.0,0,1,ICE,6.0
Acura,MDX Hybrid,V6 Hybrid,"3,500 cc",321.0,190.0,55000.0,Hybrid,7,335.0,3500.0,0.0,0,1,ICE,6.0
Acura,RDX Hybrid,Inline-4 Hybrid,"1,500 cc",247.0,210.0,50000.0,Hybrid,5,400.0,1500.0,0.0,0,1,ICE,6.6
Acura,ILX Technology Package,Inline-4,"2,400 cc",201.0,200.0,30000.0,Petrol,5,180.0,2400.0,0.0,0,1,ICE,6.6
Acura,NSX GT3 (Track Version),Twin-Turbo V6 Hybrid,"3,493 cc",500.0,300.0,150000.0,Hybrid,2,600.0,3493.0,0.0,0,1,ICE,3.0
Acura,RDX Turbo AWD,Inline-4 Turbocharged,"1,500 cc",272.0,210.0,45000.0,Petrol,5,400.0,1500.0,0.0,0,1,ICE,6.6
Acura,TLX 3.5L V6,V6,"3,500 cc",290.0,250.0,50000.0,Petrol,5,362.0,3500.0,0.0,0,1,ICE,5.7
Acura,ILX Special Edition,Inline-4,"2,400 cc",201.0,200.0,30000.0,Petrol,5,180.0,2400.0,0.0,0,1,ICE,6.6
Acura,MDX SH-AWD w/Technology Package,V6,"3,500 cc",290.0,190.0,55000.0,Petrol,7,362.0,3500.0,0.0,0,1,ICE,6.0
Acura,NSX 3.5L Hybrid Coupe,Twin-Turbo V6 Hybrid,"3,493 cc",537.0,307.0,157000.0,Hybrid,2,666.0,3493.0,0.0,0,1,ICE,2.9
Acura,MDX Elite,V6,"3,500 cc",290.0,190.0,58000.0,Petrol,7,362.0,3500.0,0.0,0,1,ICE,6.0
Acura,TLX V6 Advance,V6,"3,500 cc",290.0,250.0,46000.0,Petrol,5,362.0,3500.0,0.0,0,1,ICE,5.7
Acura,NSX Carbon Edition,Twin-Turbo V6 Hybrid,"3,493 cc",537.0,307.0,157000.0,Hybrid,2,666.0,3493.0,0.0,0,1,ICE,2.9
Acura,RDX Turbo SH-AWD,Turbocharged I4,"1,500 cc",272.0,210.0,42000.0,Petrol,5,400.0,1500.0,0.0,0,1,ICE,6.6
Acura,ILX Technology Plus,Inline-4,"2,400 cc",201.0,200.0,28000.0,Petrol,5,180.0,2400.0,0.0,0,1,ICE,6.6
Acura,TLX Type S PMC Edition,Turbocharged V6,"3,000 cc",355.0,250.0,54000.0,Petrol,5,480.0,3000.0,0.0,0,1,ICE,5.1
Acura,MDX Sport Hybrid,V6 Hybrid,"3,500 cc",321.0,190.0,52000.0,Hybrid,7,335.0,3500.0,0.0,0,1,ICE,6.0
Peugeot,208,Inline-4,"1,199 cc",82.0,180.0,22000.0,Petrol,5,160.0,1199.0,0.0,0,1,ICE,10.5
Peugeot,2008,Inline-4,"1,199 cc",100.0,190.0,25000.0,Petrol,5,205.0,1199.0,0.0,0,1,ICE,9.0
Peugeot,301,Inline-4,"1,598 cc",115.0,185.0,23500.0,Petrol,5,150.0,1598.0,0.0,0,1,ICE,10.0
Peugeot,308,Inline-4,"1,598 cc",130.0,200.0,28000.0,Petrol,5,230.0,1598.0,0.0,0,1,ICE,8.0
Peugeot,3008,Inline-4,"1,598 cc",180.0,210.0,32000.0,Petrol,5,400.0,1598.0,0.0,0,1,ICE,7.5
Peugeot,5008,Inline-4,"1,998 cc",165.0,200.0,35000.0,Diesel,7,400.0,1998.0,0.0,0,1,ICE,9.5
Peugeot,508,Inline-4,"1,998 cc",180.0,235.0,35500.0,Petrol,5,300.0,1998.0,0.0,0,1,ICE,8.0
Peugeot,Partner,Diesel I4,"1,560 cc",75.0,160.0,22500.0,Diesel,5,200.0,1560.0,0.0,0,1,ICE,12.0
Peugeot,Expert,Diesel I4,"1,997 cc",120.0,180.0,30000.0,Diesel,3,300.0,1997.0,0.0,0,1,ICE,10.0
Peugeot,Boxer,Diesel I4,"2,200 cc",140.0,160.0,32000.0,Diesel,3,340.0,2200.0,0.0,0,1,ICE,11.0
Peugeot,e-208,Electric Motor,50 kWh,136.0,150.0,35000.0,Electric,5,260.0,0.0,0.0,0,0,Unknown,8.1
Peugeot,e-2008,Electric Motor,50 kWh,136.0,150.0,38000.0,Electric,5,260.0,0.0,0.0,0,0,Unknown,8.5
Peugeot,208 GTI,Inline-4,"1,598 cc",208.0,230.0,28000.0,Petrol,5,300.0,1598.0,0.0,0,1,ICE,6.5
Peugeot,308 GTI,Inline-4,"1,598 cc",270.0,250.0,35000.0,Petrol,5,330.0,1598.0,0.0,0,1,ICE,6.0
Peugeot,508 PSE (Peugeot Sport Engineered),Hybrid I4,"1,598 cc (petrol) + Electric Motor",360.0,250.0,55000.0,Hybrid,5,520.0,1598.0,0.0,0,1,ICE,5.2
Peugeot,308 Allure,Inline-4,"1,199 cc",130.0,205.0,25000.0,Petrol,5,230.0,1199.0,0.0,0,1,ICE,9.3
Peugeot,2008 Allure,Inline-4,"1,199 cc",130.0,200.0,27000.0,Petrol,5,230.0,1199.0,0.0,0,1,ICE,9.7
Peugeot,3008 Allure,Inline-4,"1,499 cc",180.0,210.0,30000.0,Petrol,5,250.0,1499.0,0.0,0,1,ICE,8.0
Peugeot,5008 Allure,Inline-4,"1,499 cc",180.0,200.0,33000.0,Petrol,7,250.0,1499.0,0.0,0,1,ICE,8.5
Peugeot,508 Allure,Inline-4,"1,499 cc",180.0,225.0,35000.0,Petrol,5,250.0,1499.0,0.0,0,1,ICE,8.0
Peugeot,3008 GT,Inline-4,"1,598 cc",200.0,220.0,35000.0,Petrol,5,280.0,1598.0,0.0,0,1,ICE,7.5
Peugeot,508 GT,Inline-4,"1,598 cc",225.0,235.0,40000.0,Petrol,5,300.0,1598.0,0.0,0,1,ICE,6.8
Peugeot,3008 GT Hybrid,Hybrid I4,"1,598 cc (petrol) + Electric Motor",300.0,235.0,45000.0,Hybrid,5,400.0,1598.0,0.0,0,1,ICE,6.0
Peugeot,5008 GT Hybrid,Hybrid I4,"1,598 cc (petrol) + Electric Motor",300.0,210.0,48000.0,Hybrid,7,400.0,1598.0,0.0,0,1,ICE,6.5
Peugeot,208 Allure Premium,Inline-4,"1,199 cc",130.0,200.0,28000.0,Petrol,5,230.0,1199.0,0.0,0,1,ICE,9.5
Peugeot,Partner Tepee,Inline-4,"1,560 cc",100.0,170.0,25000.0,Diesel,5,260.0,1560.0,0.0,0,1,ICE,12.0
Peugeot,Expert L2H1,Inline-4,"1,997 cc",120.0,160.0,30000.0,Diesel,3,320.0,1997.0,0.0,0,1,ICE,13.0
Peugeot,Boxer L2H2,Inline-4,"2,200 cc",130.0,140.0,35000.0,Diesel,3,350.0,2200.0,0.0,0,1,ICE,14.0
Peugeot,Partner Electric,Electric Motor,1984 cc,136.0,130.0,40000.0,Electric,5,260.0,0.0,0.0,0,0,Unknown,9.0
Peugeot,Expert Electric,Electric Motor,1984 cc,136.0,130.0,45000.0,Electric,5,260.0,0.0,0.0,0,0,Unknown,9.5
Peugeot,208 PSE (Peugeot Sport Engineered),Hybrid I4,"1,598 cc (petrol) + Electric Motor",225.0,250.0,45000.0,Hybrid,5,360.0,1598.0,0.0,0,1,ICE,5.5
Peugeot,308 PSE,Hybrid I4,"1,598 cc (petrol) + Electric Motor",360.0,250.0,55000.0,Hybrid,5,520.0,1598.0,0.0,0,1,ICE,5.0
Peugeot,508 PSE,Hybrid I4,"1,598 cc (petrol) + Electric Motor",360.0,250.0,60000.0,Hybrid,5,520.0,1598.0,0.0,0,1,ICE,5.2
Peugeot,3008 PSE,Hybrid I4,"1,598 cc (petrol) + Electric Motor",300.0,235.0,50000.0,Hybrid,5,400.0,1598.0,0.0,0,1,ICE,6.0
Peugeot,2008 Active,Inline-4,"1,199 cc",100.0,190.0,22000.0,Petrol,5,205.0,1199.0,0.0,0,1,ICE,11.2
Peugeot,3008 Active,Inline-4,"1,499 cc",130.0,200.0,30000.0,Petrol,5,240.0,1499.0,0.0,0,1,ICE,10.0
Peugeot,5008 Active,Inline-4,"1,499 cc",130.0,190.0,33000.0,Petrol,7,240.0,1499.0,0.0,0,1,ICE,10.5
Peugeot,3008 Allure Premium,Inline-4,"1,499 cc",130.0,200.0,32000.0,Petrol,5,240.0,1499.0,0.0,0,1,ICE,9.8
Peugeot,5008 Allure Premium,Inline-4,"1,499 cc",130.0,190.0,35000.0,Petrol,7,240.0,1499.0,0.0,0,1,ICE,10.2
Peugeot,3008 GT Line,Inline-4,"1,598 cc",180.0,210.0,35000.0,Petrol,5,250.0,1598.0,0.0,0,1,ICE,8.5
Peugeot,5008 GT Line,Inline-4,"1,598 cc",180.0,200.0,38000.0,Petrol,7,250.0,1598.0,0.0,0,1,ICE,9.0
Peugeot,2008 GT,Inline-4,"1,199 cc",130.0,200.0,25000.0,Petrol,5,230.0,1199.0,0.0,0,1,ICE,9.3
Peugeot,5008 GT,Inline-4,"1,598 cc",180.0,210.0,40000.0,Petrol,7,250.0,1598.0,0.0,0,1,ICE,8.2
Peugeot,508 SW (Station Wagon),Inline-4,"1,598 cc",180.0,220.0,35000.0,Petrol,5,300.0,1598.0,0.0,0,1,ICE,8.4
Peugeot,508 Saloon,Inline-4,"1,598 cc",180.0,210.0,37000.0,Petrol,5,300.0,1598.0,0.0,0,1,ICE,8.6
Peugeot,308 Saloon,Inline-4,"1,199 cc",130.0,200.0,28000.0,Petrol,5,230.0,1199.0,0.0,0,1,ICE,9.0
Peugeot,301 Sedan,Inline-4,"1,199 cc",82.0,180.0,20000.0,Petrol,5,115.0,1199.0,0.0,0,1,ICE,12.0
Peugeot,208 Sedan,Inline-4,"1,199 cc",100.0,190.0,22000.0,Petrol,5,205.0,1199.0,0.0,0,1,ICE,11.2
Ford,Fusion (Mondeo),1.5L EcoBoost / 2.0L Hybrid,"1,500 - 2,000 cc",205.0,220.0,32500.0,Petrol/Hybrid,5,300.0,2000.0,0.0,0,1,ICE,7.5
Ford,Taurus,3.5L V6 / 2.0L EcoBoost,"2,000 - 3,500 cc",282.5,220.0,37500.0,Petrol,5,400.0,3500.0,0.0,0,1,ICE,6.5
Ford,Fiesta,1.0L EcoBoost / 1.5L,"1,000 - 1,500 cc",142.5,200.0,20000.0,Petrol,5,210.0,1500.0,0.0,0,1,ICE,7.0
Ford,Focus,1.0L EcoBoost / 1.5L / 2.0L,"1,000 - 2,000 cc",210.0,220.0,25000.0,Petrol,5,275.0,2000.0,0.0,0,1,ICE,6.5
Ford,EcoSport,1.0L Turbo Inline-3 / 2.0L,"1,000 - 2,000 cc",144.5,180.0,22500.0,Petrol,5,185.0,2000.0,0.0,0,1,ICE,9.0
Ford,Escape (Kuga),1.5L EcoBoost / 2.5L Hybrid,"1,500 - 2,500 cc",190.5,190.0,31500.0,Petrol/Hybrid,5,215.0,2500.0,0.0,0,1,ICE,7.5
Ford,Edge,2.0L EcoBoost / 2.7L V6,"2,000 - 2,700 cc",292.5,200.0,40000.0,Petrol,5,437.5,2700.0,0.0,0,1,ICE,6.5
Ford,Explorer,2.3L EcoBoost / 3.0L V6,"2,300 - 3,000 cc",350.0,200.0,45000.0,Petrol,7,460.0,3000.0,0.0,0,1,ICE,6.0
Ford,Expedition,3.5L EcoBoost / 5.4L V8,"3,500 - 5,400 cc",387.5,180.0,62500.0,Petrol,8,725.0,5400.0,0.0,0,1,ICE,6.5
Ford,Bronco,2.3L EcoBoost / 2.7L V6,"2,300 - 2,700 cc",292.5,200.0,42500.0,Petrol,4,500.0,2700.0,0.0,0,1,ICE,7.5
Ford,Bronco Sport,1.5L EcoBoost / 2.0L EcoBoost,"1,500 - 2,000 cc",215.5,185.0,32000.0,Petrol,5,312.5,2000.0,0.0,0,1,ICE,7.0
Ford,F-150,3.3L V6 / 5.0L V8 / 3.5L EcoBoost,"3,300 - 5,000 cc",370.0,200.0,55000.0,Petrol/Diesel,5,550.0,5000.0,0.0,0,1,ICE,5.0
Ford,F-250 Super Duty,6.2L V8 / 7.3L V8 / 6.7L Turbo-Diesel,"6,200 - 7,300 cc",430.0,180.0,55000.0,Petrol/Diesel,5,875.0,7300.0,0.0,0,1,ICE,6.5
Ford,F-350 Super Duty,6.7L Turbo-Diesel / 7.3L V8,"6,700 - 7,300 cc",462.5,180.0,60000.0,Diesel,5,1125.0,7300.0,0.0,0,1,ICE,7.0
Ford,Maverick,2.5L Hybrid / 2.0L EcoBoost,"2,500 - 2,000 cc",220.5,180.0,26000.0,Hybrid/Petrol,5,315.0,2000.0,0.0,0,1,ICE,6.5
Ford,Ranger,2.3L Turbo Inline-4 / 2.7L V6,"2,300 - 2,700 cc",297.5,180.0,35000.0,Petrol/Diesel,5,470.0,2700.0,0.0,0,1,ICE,6.0
Ford,Mustang Mach-E,Electric Motor,Battery (68-98 kWh),385.0,180.0,52000.0,Electric,5,430.0,0.0,0.0,0,0,Unknown,3.5
Ford,F-150 Lightning,Electric Motor,Battery (98 kWh),452.0,180.0,65000.0,Electric,5,1051.0,0.0,0.0,0,0,Unknown,4.5
Ford,Escape Hybrid,2.5L Inline-4 + Electric,"2,500 cc",200.0,180.0,33000.0,Hybrid,5,210.0,2500.0,0.0,0,1,ICE,7.7
Ford,Explorer Hybrid,3.3L V6 + Electric,"3,300 cc",318.0,180.0,52500.0,Hybrid,7,500.0,3300.0,0.0,0,1,ICE,7.5
Ford,Mustang,5.0L V8,"5,000 cc",450.0,250.0,55000.0,Petrol,4,530.0,5000.0,0.0,0,1,ICE,4.3
Ford,GT,3.5L Twin-Turbo V6,"3,500 cc",660.0,348.0,500000.0,Petrol,2,746.0,3500.0,0.0,0,1,ICE,3.0
Ford,Focus ST,2.3L Turbo Inline-4,"2,300 cc",280.0,250.0,30000.0,Petrol,5,420.0,2300.0,0.0,0,1,ICE,5.7
Ford,Fiesta ST,1.5L Turbo Inline-3,"1,500 cc",200.0,230.0,23000.0,Petrol,5,290.0,1500.0,0.0,0,1,ICE,6.5
Ford,Bronco Raptor,3.0L Twin-Turbo V6,"3,000 cc",400.0,220.0,70000.0,Petrol,4,583.0,3000.0,0.0,0,1,ICE,5.5
Ford,Ranger Raptor,2.7L Twin-Turbo V6,"2,700 cc",392.0,200.0,45000.0,Petrol,5,583.0,2700.0,0.0,0,1,ICE,6.0
Ford,F-150 Raptor,3.5L Twin-Turbo V6,"3,500 cc",450.0,200.0,70000.0,Petrol,5,691.0,3500.0,0.0,0,1,ICE,5.0
Ford,Puma,Turbocharged Inline-3,"1,000 cc",123.0,191.0,28000.0,Petrol,5,200.0,1000.0,0.0,0,1,ICE,9.6
Ford,Territory,Turbocharged Inline-4,"1,500 cc",140.0,180.0,32000.0,Petrol,5,225.0,1500.0,0.0,0,1,ICE,11.0
Ford,Everest,Turbocharged Inline-4,"2,000 cc",210.0,190.0,52000.0,Diesel,7,500.0,2000.0,0.0,0,1,ICE,10.5
Ford,Flex,Naturally Aspirated V6,"3,500 cc",287.0,200.0,31000.0,Petrol,7,345.0,3500.0,0.0,0,1,ICE,7.9
Ford,Transit,EcoBlue Turbo Diesel,"2,000 cc",170.0,160.0,43455.0,Diesel,215,405.0,2000.0,0.0,0,1,ICE,12.0
Ford,Transit Connect,Inline-4 Gasoline Engine,"2,000 cc",162.0,175.0,29365.0,Petrol,27,200.0,2000.0,0.0,0,1,ICE,10.5
Ford,F-450 Super Duty,Turbocharged V8 Diesel,"6,700 cc",475.0,165.0,61625.0,Diesel,26,1424.0,6700.0,0.0,0,1,ICE,8.5
Ford,F-550 Super Duty,Turbocharged V8 Diesel,"6,700 cc",475.0,165.0,64540.0,Diesel,26,1424.0,6700.0,0.0,0,1,ICE,8.8
Ford,Mustang Shelby GT500,Supercharged V8,"5,200 cc",760.0,290.0,79420.0,Petrol,2,847.0,5200.0,0.0,0,1,ICE,3.5
Ford,Mustang Shelby GT350,Naturally Aspirated V8,"5,200 cc",526.0,280.0,59140.0,Petrol,2,582.0,5200.0,0.0,0,1,ICE,4.0
Ford,F-150 Platinum,Turbocharged V6,"3,500 cc",400.0,180.0,64695.0,Petrol,5,678.0,3500.0,0.0,0,1,ICE,6.5
Ford,F-150 Limited,Turbocharged V6,"3,500 cc",450.0,190.0,84910.0,Petrol,5,678.0,3500.0,0.0,0,1,ICE,6.1
Ford,Explorer Platinum,Turbocharged V6,"3,000 cc",400.0,230.0,56505.0,Petrol,7,563.0,3000.0,0.0,0,1,ICE,6.0
Ford,Expedition King Ranch,Turbocharged V6,"3,500 cc",440.0,210.0,79560.0,Petrol,78,691.0,3500.0,0.0,0,1,ICE,6.8
